gamma	sackin	colless	beta	blum	crown_age	tree_height	pigot_rho	number_of_lineages	nltt_base	phylogenetic_div	avg_ladder	max_ladder	cherries	il_number	pitchforks	stairs	laplace_spectrum_a	laplace_spectrum_p	laplace_spectrum_e	laplace_spectrum_g	imbalance_steps	j_one	b1	b2	area_per_pair	average_leaf_depth	i_stat	ew_colless	max_del_width	max_depth	max_width	rogers	stairs2	tot_coph	var_depth	symmetry_nodes	mpd	psv	vpd	mntd	j_stat	rquartet	wiener	max_betweenness	max_closeness	diameter	eigenvector	mean_branch_length	var_branch_length	mean_branch_length_int	mean_branch_length_ext	var_branch_length_int	var_branch_length_ext	model	extinction	combined
-6.240122	3406	1710	0.2219102	346.8599	10	10	0.06144626	300	0.6818516	954.4452	2.333333	4	98	104	55	0.6220736	-0.9983773	4.016449	9.30263	15	282	0.7247932	160.7312	5.411285	16.45057	11.35333	0.4879945	0.4741918	20	17	72	186	0.6472208	140293	8.456678	189	17.50818	8.75409	6.651899	3.749731	0.0583606	212178018	2574300	104777	2.157024e-4	29	0.6159261	1.596062	1.778878	1.315388	1.874865	1.34167	2.062606	DDD	TRUE	DDD_TRUE
-4.729617	3314	1570	-0.1720113	357.8948	10	10	0.2848174	300	0.6737815	978.6556	2.448276	5	95	110	55	0.6354515	-1.281438	5.44712	9.302498	580	280	0.7449142	157.3501	5.93108	18.1922	11.04667	0.5256257	0.4943014	16	19	66	190	0.629353	87483	9.094805	190	18.39398	9.196988	7.009293	3.950749	0.06131325	378221091	2718686	111005	2.020986e-4	37	0.6999392	1.636548	2.264402	1.295447	1.975375	1.552091	2.748373	DDD	TRUE	DDD_TRUE
-7.754937	3051	1195	0.06888672	350.7895	10	10	-0.510463	300	0.6452587	1064.224	2.052632	3	105	90	47	0.5819398	-1.040037	4.433179	9.287177	591	282	0.8091267	164.0395	6.630478	17.42375	10.17	0.4806957	0.4348936	26	17	90	174	0.6606482	65397	6.73689	178	18.56496	9.28248	6.626767	4.370546	0.0618832	410168535	2698020	106877	2.026625e-4	30	0.70646	1.779638	2.178099	1.371281	2.185273	1.426879	2.600291	DDD	TRUE	DDD_TRUE
-5.031715	3075	1259	-0.1077734	359.284	10	10	0.6342617	300	0.6737026	978.8922	2.769231	4	97	106	45	0.6053512	-1.124737	4.604049	9.288423	591	283	0.8028116	156.7063	6.69162	17.56787	10.25	0.5589372	0.484001	22	16	80	181	0.6279721	65753	7.030936	185	18.55436	9.27718	7.789109	3.929413	0.06184786	406229016	2747317	105435	2.00157e-4	32	0.7069987	1.636943	2.227416	1.306981	1.964706	1.445121	2.795628	DDD	TRUE	DDD_TRUE
-5.861066	3140	1420	-0.08421875	355.3124	10	10	0.4999584	300	0.663862	1008.414	2.291667	4	101	98	47	0.6020067	-1.195814	4.475121	9.287577	582	279	0.7861929	160.3445	6.731798	17.61347	10.46667	0.5133561	0.4622751	18	20	84	180	0.6415411	74448	9.701226	182	18.70028	9.350142	7.311027	4.13289	0.06233428	325499859	2755783	111475	2.015569e-4	34	0.7016935	1.686311	2.030056	1.303626	2.066445	1.339849	2.431493	DDD	TRUE	DDD_TRUE
-5.114787	2956	1066	0.4104297	343.2861	10	10	0.06144626	300	0.6750565	974.8305	2.208333	3	100	100	56	0.6153846	-1.340875	5.885378	9.29652	584	282	0.8351304	162.5332	7.04071	17.19946	9.853333	0.4780764	0.4626912	22	17	88	184	0.6530497	56224	6.199153	186	18.90602	9.453011	6.737509	3.629752	0.06302008	416770812	2812842	116405	1.991239e-4	31	0.6954546	1.630151	1.912626	1.444187	1.814876	1.673532	2.087814	DDD	TRUE	DDD_TRUE
-5.912213	3003	1185	0.1227129	351.4789	10	10	-0.5451937	300	0.6754733	973.5802	2.636364	4	100	100	49	0.6086957	-1.26083	5.455545	9.288508	577	281	0.8220598	159.7313	6.941841	17.25331	10.01	0.4986695	0.463757	22	18	92	182	0.645803	62043	7.394548	186	18.77916	9.38958	7.558665	3.881404	0.0625972	381771249	2790833	116515	1.991724e-4	30	0.7037471	1.628061	2.001772	1.313321	1.940702	1.439412	2.370264	DDD	TRUE	DDD_TRUE
-5.195185	3189	1447	0.1335195	352.14	10	10	0.7233296	300	0.6721802	983.4595	2.481481	4	99	102	48	0.6120401	-1.196334	4.846458	9.297035	587	282	0.7741128	159.6264	5.620544	16.7713	10.63	0.5159037	0.4682644	24	17	92	183	0.6408084	100659	6.615151	184	18.48463	9.242314	6.366485	3.902654	0.06161543	308482647	2732067	115715	2.044138e-4	29	0.7064245	1.644581	2.07984	1.335776	1.951327	1.398877	2.573756	DDD	TRUE	DDD_TRUE
-5.721768	3413	1727	0.3250439	341.2393	10	10	0.2848174	300	0.6849867	945.04	2.277778	4	106	88	52	0.5785953	-0.889327	3.76245	9.300211	576	281	0.7233067	166.9185	6.084969	16.50473	11.37667	0.4326255	0.4230582	12	18	62	173	0.6785485	140125	11.11852	174	17.58076	8.79038	6.957434	3.652114	0.05860253	178101696	2592964	107329	2.136401e-4	28	0.6427443	1.580334	1.858099	1.332963	1.826057	1.465657	2.132561	DDD	TRUE	DDD_TRUE
-5.285361	3153	1313	0.1159961	345.04	10	10	-0.780271	300	0.6700593	989.8221	2.227273	3	109	82	43	0.5752508	-1.099524	4.183705	9.286695	589	283	0.7829514	167.1857	6.661957	17.83222	10.51	0.4481409	0.413219	22	16	68	172	0.6771008	71486	8.29087	174	18.43923	9.219616	7.663696	3.582085	0.06146411	408798459	2720105	113901	1.998389e-4	30	0.7070981	1.655221	2.021826	1.518488	1.791042	1.883027	2.129317	DDD	TRUE	DDD_TRUE
-5.665311	3093	1237	0.01	354.3318	10	10	0.4466592	300	0.6813922	955.8234	2.275862	3	98	104	51	0.6254181	-1.297528	5.679224	9.289381	589	283	0.7981395	159.3921	5.863556	17.49429	10.31	0.4849269	0.4639006	34	16	108	187	0.6489146	70094	5.064114	188	18.64803	9.324016	7.525171	3.870291	0.06216011	363034530	2777963	117127	1.983009e-4	31	0.7064534	1.598367	1.977883	1.259328	1.935145	1.32042	2.409202	DDD	TRUE	DDD_TRUE
-7.309969	3357	1581	-0.2719202	361.2966	10	10	0.6342617	300	0.6743251	977.0247	2.5	5	96	108	57	0.6287625	-1.065599	4.97894	9.289827	21	281	0.7353725	157.8652	5.66346	18.40252	11.19	0.5119828	0.4857763	14	18	72	188	0.6326597	89195	8.743043	190	17.95317	8.976584	8.588249	4.112327	0.05984389	402305499	2640583	111187	2.004634e-4	35	0.7070694	1.633821	1.835953	1.208643	2.056164	1.043861	2.269745	DDD	TRUE	DDD_TRUE
-4.069007	3180	1398	-0.06064241	355.7874	10	10	0.3195481	300	0.6975663	907.3011	2.28	4	100	100	48	0.5953177	-1.245366	4.626329	9.300297	588	282	0.7763037	160.4641	5.965942	17.07987	10.6	0.514722	0.4588015	22	17	86	178	0.6469565	92394	6.454849	180	18.32253	9.161267	7.776571	3.556559	0.06107511	319492269	2748682	110059	1.995294e-4	31	0.6825256	1.517226	1.902913	1.254421	1.778279	1.420881	2.250871	DDD	TRUE	DDD_TRUE
-6.268473	3256	1506	0.05710937	350.1907	10	10	-0.7732886	300	0.6609443	1017.167	2.25	4	98	104	57	0.632107	-1.178882	5.160227	9.289251	9	283	0.7581835	160.323	5.814148	17.54725	10.85333	0.4953947	0.4792909	24	16	80	189	0.6394857	93275	8.005173	189	18.20403	9.102016	6.293944	3.971437	0.06068011	344435469	2661503	111969	2.079143e-4	30	0.7055864	1.700948	2.081925	1.414267	1.985719	1.801003	2.204654	DDD	TRUE	DDD_TRUE
-5.356048	3432	1708	-0.08274658	352.4442	10	10	-0.54933	300	0.6988891	903.3328	2.307692	3	101	98	49	0.6120401	-1.011686	3.786681	9.291869	7	280	0.7193023	161.7264	5.785213	17.73516	11.44	0.5025705	0.4607968	18	19	74	183	0.6493158	115373	10.28736	184	17.52662	8.763312	9.705624	3.562549	0.05842208	283077234	2608277	112529	2.068824e-4	34	0.7069718	1.51059	1.915006	1.238089	1.781274	1.504601	2.181546	DDD	TRUE	DDD_TRUE
-4.830673	2926	1086	0.3279883	348.7342	10	10	0.2848174	300	0.6918064	924.5807	2.4	4	97	106	55	0.6254181	-1.383144	6.333873	9.291928	579	285	0.843693	159.7837	6.710327	16.97035	9.753333	0.4838451	0.471425	30	14	104	187	0.6461665	56877	3.999153	189	18.63515	9.317574	7.165661	3.556132	0.06211716	403951539	2794397	114087	1.982625e-4	28	0.6938358	1.546122	1.902016	1.312621	1.778066	1.542568	2.157103	DDD	TRUE	DDD_TRUE
-3.093937	3293	1531	-0.1556189	355.7467	10	10	0.2848174	300	0.7112064	866.3808	2.166667	4	102	96	49	0.6220736	-1.307857	5.167421	9.289847	1	282	0.7496646	160.5633	6.196457	17.63449	10.97667	0.5213086	0.471973	16	17	70	186	0.6356482	96850	9.180056	187	17.74494	8.87247	8.296108	3.156674	0.0591498	302063640	2669614	115417	2.049022e-4	29	0.7058664	1.448797	1.796277	1.318388	1.578337	1.327748	2.233894	DDD	TRUE	DDD_TRUE
-5.601454	3167	1415	0.06888672	352.7834	10	10	0.1957495	300	0.6764023	970.7931	2.583333	5	100	100	47	0.6153846	-1.184357	5.22461	9.28349	590	279	0.7794902	159.7014	6.228998	17.27802	10.55667	0.4985427	0.4593047	30	20	82	184	0.6485613	86007	8.669019	187	18.22335	9.111677	7.660667	3.98482	0.06074451	316215087	2692794	107997	2.024659e-4	32	0.7056679	1.6234	2.177695	1.251913	1.99241	1.431055	2.65246	DDD	TRUE	DDD_TRUE
-5.891714	3058	1254	0.2794067	346.7656	10	10	-0.4623142	300	0.6891612	932.5164	2.684211	4	102	96	50	0.6120401	-0.737434	4.899527	9.305605	52	283	0.8072746	162.3242	6.278076	16.84856	10.19333	0.4784506	0.4496241	24	16	86	183	0.6560248	79342	5.902297	184	16.83643	8.418214	7.055493	3.696439	0.05612143	300328659	2466945	107645	2.261201e-4	29	0.7070953	1.559392	1.767745	1.268626	1.848219	1.181218	2.188299	DDD	TRUE	DDD_TRUE
-4.128982	3451	1723	-0.0820565	353.5281	10	10	-0.4413014	300	0.6665919	1000.224	2.473684	5	101	98	53	0.6086957	-1.292351	5.610348	9.302319	3	280	0.7153421	161.415	4.909203	16.67217	11.50333	0.5037367	0.4658368	16	19	78	182	0.6451051	142051	8.665541	182	18.40038	9.200188	5.378556	3.792569	0.06133459	241826529	2706893	114231	2.086418e-4	29	0.6895211	1.672616	2.275728	1.447446	1.896284	1.647853	2.806288	DDD	TRUE	DDD_TRUE
-4.214298	2979	1167	0.7108942	340.1955	10	10	-0.5534239	300	0.676835	969.4951	2.375	5	104	92	52	0.5986622	-1.246392	4.684769	9.28652	582	285	0.8286826	164.6004	6.754028	16.45737	9.93	0.4320807	0.429491	22	14	88	179	0.6723102	76304	4.961639	181	18.19987	9.099933	6.378826	3.582304	0.06066622	307913598	2689359	109693	2.059302e-4	27	0.7010682	1.621229	2.177587	1.450166	1.791152	1.778054	2.523594	DDD	TRUE	DDD_TRUE
-3.88406	2959	1115	0.4163184	342.7197	10	10	0.5614878	300	0.6816	955.1999	2.230769	3	103	94	50	0.5852843	-1.264227	5.309486	9.28577	576	283	0.8342837	164.8116	6.582458	16.84997	9.863333	0.4539119	0.4343294	34	16	100	175	0.6724108	64510	4.927748	177	18.40139	9.200693	7.280527	3.627895	0.06133795	353721258	2734089	110949	2.025457e-4	29	0.6722722	1.597324	2.223655	1.379247	1.813948	1.425079	2.929845	DDD	TRUE	DDD_TRUE
-5.534604	3157	1317	-0.1570911	357.2439	10	10	0.4466592	300	0.6726094	982.1717	2.458333	5	101	98	45	0.5986622	-1.182962	5.241341	9.277207	5	283	0.7819593	160.3352	6.031952	17.92644	10.52333	0.5074266	0.4547437	24	16	84	179	0.6485197	69971	7.166678	182	18.00782	9.003911	7.188549	3.987034	0.06002607	375200724	2647300	119099	2.065358e-4	32	0.7070112	1.642428	2.268756	1.288982	1.993517	1.449468	2.84197	DDD	TRUE	DDD_TRUE
-4.891928	2911	1013	0.1984375	352.7766	10	10	-0.7259818	300	0.6761576	971.5272	2.322581	4	99	102	44	0.6053512	-1.247756	5.498486	9.283913	591	282	0.8480404	158.5394	6.849045	17.00145	9.703333	0.5175798	0.4629081	32	17	100	181	0.6464581	53937	4.925072	184	18.51429	9.257145	7.131436	3.848268	0.0617143	415019619	2744547	115657	2.001588e-4	31	0.7030801	1.624627	2.21669	1.32311	1.924134	1.549148	2.706567	DDD	TRUE	DDD_TRUE
-5.00102	3095	1281	-0.04888672	358.2543	10	10	0.04287775	300	0.6815662	955.3013	2.64	4	96	108	49	0.638796	-1.231782	5.358203	9.300928	561	281	0.7976238	156.0042	6.529106	17.50201	10.31667	0.5294781	0.4862306	26	18	80	191	0.6282935	70220	7.180323	193	18.46036	9.23018	7.28741	3.672668	0.06153453	399297591	2744608	109787	1.985756e-4	34	0.6784658	1.597494	1.924245	1.357051	1.836334	1.480872	2.256233	DDD	TRUE	DDD_TRUE
-5.606202	3259	1465	-0.1541467	363.156	10	10	0.6342617	300	0.6509533	1047.14	2.466667	5	93	114	46	0.6421405	-1.212902	5.611638	9.297738	588	282	0.7574856	153.6549	5.827652	16.59373	10.86333	0.5301677	0.4946596	16	17	90	192	0.623064	115106	6.747146	196	18.503050000000002	9.251527	5.124468	4.246754	0.06167684	263396487	2697164	106581	2.099109e-4	29	0.5875177	1.751071	2.514134	1.376266	2.123377	1.627976	3.123688	DDD	TRUE	DDD_TRUE
-3.753032	3258	1588	-0.2693439	360.5771	10	10	-0.4773783	300	0.686706	939.8821	2.25	4	99	102	53	0.638796	-1.429081	5.234494	9.295927	575	281	0.7577181	158.6495	6.547272	17.74082	10.86	0.5305526	0.4897403	20	18	66	191	0.623509	89233	10.71612	192	18.66885	9.334424	6.565864	3.476491	0.06222949	279397878	2791262	106921	2.010852e-4	32	0.702029	1.571709	1.964102	1.404055	1.738246	1.767571	2.110047	DDD	TRUE	DDD_TRUE
-6.773343	3003	1197	0.6606752	333.9117	10	10	-0.4133774	300	0.6610648	1016.806	2.176471	3	111	78	46	0.5518395	-1.032362	4.454568	9.281001	594	284	0.8220598	171.0937	6.512146	16.61376	10.01	0.4276997	0.3978553	26	15	96	165	0.6912747	76385	5.053411	165	18.0258	9.012901	6.143038	4.005965	0.06008601	287756679	2629746	118643	2.122255e-4	26	0.6942771	1.700344	1.855531	1.395674	2.002982	1.236571	2.292147	DDD	TRUE	DDD_TRUE
-5.428601	3366	1650	-0.3727637	365.9499	10	10	-0.4623142	300	0.6469897	1059.031	2.36	4	98	104	50	0.638796	-1.148775	4.694605	9.295761	522	281	0.7334063	156.8205	5.487114	17.23385	11.22	0.5571372	0.4950325	22	18	76	191	0.6163599	116748	9.028361	191	18.59077	9.295383	5.65299	4.110242	0.06196922	293852049	2705765	112871	2.077702e-4	32	0.7067616	1.770955	2.608451	1.484882	2.055121	2.102841	2.95682	DDD	TRUE	DDD_TRUE
-6.520236	3001	1213	0.02030518	355.5996	10	10	0.4466592	300	0.6601138	1019.659	2.653846	7	98	104	47	0.6220736	-1.149064	5.361477	9.280922	595	281	0.8226077	157.2492	6.987602	17.17532	10.00333	0.5331829	0.4802313	24	18	80	186	0.6307674	63493	6.919721	188	18.65092	9.325462	7.227393	4.179015	0.06216975	360905037	2740181	113921	2.014786e-4	31	0.7068802	1.705115	2.296048	1.318143	2.089507	1.667303	2.630768	DDD	TRUE	DDD_TRUE
-5.3992000000000004	2933	1015	0.2926563	348.4176	10	10	-0.7515772	300	0.6685271	994.4188	2.52381	4	101	98	48	0.5919732	-1.231339	5.446104	9.283342	585	281	0.8416794	161.6257	7.045898	17.11387	9.776667	0.4911034	0.4521654	22	18	98	177	0.6577003	54705	5.839588	181	18.59061	9.295306	6.574892	3.919325	0.0619687	423054300	2744504	112565	2.003205e-4	32	0.707077	1.662908	2.125986	1.364161	1.959663	1.424479	2.652602	DDD	TRUE	DDD_TRUE
-5.672828	3207	1469	-0.2962109	362.3524	10	10	-0.1957495	300	0.672727	981.819	2.44	4	100	100	45	0.5919732	-1.232763	5.85594	9.279738	586	281	0.7697679	159.4801	6.310783	18.0728	10.69	0.517186	0.45875320000000003	16	18	78	177	0.6439724	74164	8.401906	182	18.45978	9.229891	7.582386	3.989459	0.06153261	352762143	2728594	109315	2.015785e-4	30	0.7070962	1.641838	2.262959	1.286578	1.99473	1.476065	2.801422	DDD	TRUE	DDD_TRUE
-5.022689	3343	1519	-0.1202869	355.3148	10	10	0.1699889	300	0.6762948	971.1155	2.555556	4	101	98	48	0.6053512	-0.9601953	3.768353	9.281547	552	279	0.7384522	160.556	6.255342	18.31926	11.14333	0.4924604	0.4550073	16	20	74	181	0.6516413	88969	12.10313	183	17.77663	8.888313	9.273364	3.829309	0.05925542	402049254	2612458	103357	1.989535e-4	35	0.70708	1.623939	2.195167	1.331272	1.914655	1.519482	2.703508	DDD	TRUE	DDD_TRUE
-6.052883	3174	1422	0.09538574	350.511	10	10	-0.2767535	300	0.6519886	1044.034	2.590909	5	101	98	45	0.5852843	-1.118964	4.835443	9.29138	576	282	0.7777711	161.7633	6.164261	17.44504	10.58	0.5031453	0.451033	20	17	90	175	0.6528883	83308	7.127358	178	18.25747	9.128737	6.119845	4.204436	0.06085825	339852186	2654970	113669	2.116352e-4	33	0.7067121	1.745877	2.40857	1.387144	2.102218	1.66686	2.897712	DDD	TRUE	DDD_TRUE
-5.938984	3025	1211	0.0836084	354.4143	10	10	0.399646	300	0.6574136	1027.759	2.413793	4	96	108	53	0.6421405	-1.083819	5.011341	9.286703	33	283	0.8160812	157.121	6.776855	17.36854	10.08333	0.5339333	0.4919552	26	16	84	192	0.6280231	62748	6.130156	193	18.14377	9.071886	7.096348	4.175379	0.06047924	409358076	2644337	113267	2.044136e-4	31	0.706674	1.718661	2.261158	1.347156	2.087689	1.437707	2.812471	DDD	TRUE	DDD_TRUE
-4.542318	3455	1687	-0.1799097	357.699	10	10	0.5614878	300	0.6643184	1007.045	2.571429	4	102	96	46	0.6153846	-1.29917	5.194815	9.298636	532	281	0.7145139	159.6147	5.573753	17.15128	11.51667	0.5263763	0.4651009	18	18	72	184	0.6377147	131905	9.58835	185	18.6746	9.3373	5.867726	3.86882	0.06224867	247203126	2751996	116931	2.045168e-4	30	0.6960475	1.684021	2.183443	1.431952	1.93441	1.862121	2.383688	DDD	TRUE	DDD_TRUE
-7.311321	3450	1776	-0.1813818	363.0364	10	10	-0.1856439	300	0.7004545	898.6364	2.677419	4	90	120	52	0.6655518	-0.6144411	4.161849	9.301285	20	281	0.7155495	152.1615	5.928947	16.87108	11.5	0.5692468	0.5254903	12	18	60	199	0.6043497	137441	11.43478	200	16.06673	8.033364	6.618809	3.786845	0.05355576	201849009	2349189	111099	2.383984e-4	29	0.7068857	1.502737	1.65453	1.109428	1.893423	1.099298	1.904261	DDD	TRUE	DDD_TRUE
-4.370812	3115	1331	0.1137878	351.4118	10	10	0.5614878	300	0.7111833	866.4501	2.681818	6	97	106	54	0.6020067	-1.041062	4.264408	9.296237	1	280	0.7925026	159.9781	6.355145	16.90415	10.38333	0.497746	0.4695871	24	19	100	180	0.6482823	86617	7.013099	184	17.40339	8.701696	8.035637	3.220646	0.0580113	291433293	2608298	118075	2.122605e-4	34	0.7003642	1.448913	1.652714	1.28642	1.610323	1.357151	1.899371	DDD	TRUE	DDD_TRUE
-8.095949	3085	1301	0.2367139	348.8918	10	10	0.4999584	300	0.6774143	967.7572	2.47619	5	100	100	53	0.6053512	-0.7930501	4.845234	9.295222	593	282	0.8002093	160.4626	6.515366	16.55909	10.28333	0.4788852	0.4588537	20	17	86	181	0.6539192	89870	6.404404	185	17.53559	8.767796	7.573491	4.148808	0.05845197	243964434	2571231	114391	2.162826e-4	30	0.7071065	1.618323	1.778634	1.159181	2.074404	0.9818912	2.157184	DDD	TRUE	DDD_TRUE
-4.988498	3321	1637	-0.2549212	364.7398	10	10	0.8381582	300	0.6817096	954.8712	2.433333	6	93	114	52	0.6454849	-1.240221	5.239413	9.300301	593	281	0.7433441	153.0924	5.927887	16.74522	11.07	0.5656809	0.5111696	14	18	84	193	0.6095526	120978	8.446589	195	18.15186	9.07593	6.384947	3.909966	0.0605062	229593657	2689521	113867	2.096415e-4	30	0.7059646	1.596775	2.019715	1.236162	1.954983	1.283889	2.499026	DDD	TRUE	DDD_TRUE
-5.674863	3220	1474	-0.08320663	353.2162	10	10	-0.4623142	300	0.6445891	1066.233	2.269231	4	99	102	56	0.6220736	-1.134155	4.881017	9.282258	588	279	0.7666601	160.5847	6.378292	18.03541	10.73333	0.4949467	0.4741907	20	20	74	186	0.64192	76946	10.49721	188	18.61556	9.307779	5.99751	4.229301	0.06205186	348065262	2705892	113737	2.051406e-4	34	0.7058115	1.782998	2.5248	1.449119	2.114651	1.674476	3.156417	DDD	TRUE	DDD_TRUE
-4.700977	3181	1399	-0.06655273	356.5573	10	10	0.4466592	300	0.6969087	909.2738	2.631579	4	100	100	49	0.6354515	-1.256524	5.901697	9.299612	587	282	0.7760596	158.7649	5.437363	16.69866	10.60333	0.5121994	0.4704639	28	17	102	190	0.6353904	101092	6.407347	190	18.24742	9.123709	7.776838	3.520598	0.06082473	276871674	2734023	116549	2.00912e-4	30	0.7067534	1.520525	1.817652	1.279141	1.760299	1.386158	2.136584	DDD	TRUE	DDD_TRUE
-5.565736	2999	1139	0.1395508	351.5673	10	10	0.4466592	300	0.67475	975.7499	2.454545	4	100	100	49	0.6153846	-1.277771	5.916179	9.279902	574	283	0.8231563	160.7036	6.701202	17.31654	9.996667	0.4949172	0.4601299	18	16	82	184	0.6484095	60027	5.421394	185	18.33541	9.167703	6.866869	3.83977	0.06111802	402840615	2709922	117793	2.022581e-4	31	0.6879264	1.631689	1.885212	1.341558	1.919885	1.175142	2.429608	DDD	TRUE	DDD_TRUE
-5.43184	3423	1639	-0.1960115	356.9582	10	10	-0.1957495	300	0.6919298	924.2105	2.478261	4	101	98	51	0.6086957	-0.8439126	3.996634	9.309022	587	276	0.7211936	160.0408	5.44475	17.44551	11.41	0.5096586	0.4686229	18	23	72	182	0.6431587	120523	10.98518	187	17.29775	8.648875	7.503781	3.598209	0.05765916	258229110	2554690	112499	2.162625e-4	34	0.7026473	1.545503	1.824973	1.290199	1.799104	1.368375	2.155131	DDD	TRUE	DDD_TRUE
-5.433872	3111	1377	0.5513438	340.8923	10	10	-0.5847459	300	0.6436551	1069.035	2.36	4	101	98	55	0.6187291	-1.247623	5.473489	9.285059	589	283	0.7935216	162.6734	6.311737	16.41122	10.37	0.4755578	0.4647128	18	16	92	185	0.6521222	97073	6.782375	187	18.72124	9.360618	4.694341	4.052108	0.06240412	245968269	2723169	116071	2.085022e-4	28	0.7069889	1.787683	2.475666	1.547713	2.026054	2.222371	2.621142	DDD	TRUE	DDD_TRUE
-5.698124	3244	1442	-0.1460498	358.3409	10	10	0.4999584	300	0.6789817	963.0548	2.583333	4	97	106	48	0.6120401	-0.9542681	3.177948	9.294631	579	282	0.7609882	157.3275	6.214874	17.79425	10.81333	0.5184726	0.4735137	18	17	72	183	0.6397352	85942	8.633935	186	18.12797	9.063985	9.297252	4.030682	0.06042656	360132240	2680325	118245	2.032593e-4	31	0.7017964	1.610459	2.285789	1.202861	2.015341	1.613504	2.631163	DDD	TRUE	DDD_TRUE
-3.829422	3420	1694	-0.2049365	355.7549	10	10	-0.6137879	300	0.7160762	851.7714	2.318182	4	105	90	44	0.5819398	-0.9255337	4.211853	9.292488	569	281	0.7218262	163.6832	6.075348	18.15331	11.4	0.480339	0.4336086	14	18	64	174	0.6607281	104202	10.76923	177	17.22174	8.610869	9.7464	3.209957	0.05740579	318281592	2584517	109395	2.105837e-4	34	0.687127	1.424367	1.783709	1.242543	1.604979	1.467188	2.038399	DDD	TRUE	DDD_TRUE
-6.318336	3293	1501	-0.4360669	371.9985	10	10	-0.8155781	300	0.6615403	1015.379	2.451613	4	92	116	47	0.6521739	-1.19278	5.473188	9.288794	577	280	0.7496646	152.4975	6.051548	17.606	10.97667	0.5560047	0.5013879	22	19	74	195	0.614836	97489	10.19678	196	18.34741	9.173703	6.751581	4.325506	0.06115802	309892107	2688297	102497	2.018057e-4	31	0.6808274	1.697958	2.463651	1.230044	2.162753	1.519152	2.975104	DDD	TRUE	DDD_TRUE
-6.757741	3052	1204	0.422207	342.4545	10	10	-0.7312339	300	0.6459488	1062.154	2.181818	4	102	96	54	0.6153846	-1.012864	3.852009	9.281265	572	284	0.8088616	163.6702	6.513977	17.02154	10.17333	0.458377	0.4527775	24	15	86	184	0.6574834	74566	5.969855	184	18.31498	9.157491	6.307298	4.281608	0.06104994	375254352	2654416	116077	2.097431e-4	30	0.6851844	1.776176	2.282002	1.409102	2.140804	1.61038	2.689073	DDD	TRUE	DDD_TRUE
-5.132906	3125	1295	0.1631055	344.5446	10	10	-0.467399	300	0.6772258	968.3225	2.388889	4	108	84	45	0.5852843	-1.313812	6.048593	9.294403	6	283	0.7899666	166.0933	6.164459	17.69612	10.41667	0.461751	0.4225261	22	16	92	175	0.6683134	70352	6.190357	175	18.22543	9.112713	6.739016	3.716168	0.06075142	406628508	2694648	112597	2.013532e-4	32	0.6888244	1.619268	1.848506	1.37885	1.858084	1.482637	2.103279	DDD	TRUE	DDD_TRUE
-6.01467	3129	1371	0.03559592	349.9788	10	10	-0.6207298	300	0.6567958	1029.613	2.346154	4	103	94	47	0.5886288	-1.234209	5.485925	9.277885	590	283	0.7889567	163.0258	5.923279	17.39217	10.43	0.4998845	0.4507822	26	16	94	176	0.6546422	77766	5.583712	180	18.60841	9.304207	6.049915	3.985648	0.06202804	298169283	2726582	116401	2.051739e-4	32	0.6981588	1.72176	2.045878	1.448877	1.992824	1.539075	2.408196	DDD	TRUE	DDD_TRUE
-7.763184	3110	1284	0.1042187	349.2131	10	10	0.2232881	300	0.6634631	1009.611	2.428571	4	101	98	56	0.6254181	-0.9417599	3.99681	9.275888	139	280	0.7937767	161.2848	6.274426	17.50867	10.36667	0.4899404	0.4676324	24	19	92	187	0.6475284	72313	6.701226	188	17.95759	8.978793	7.895664	4.192582	0.05985862	389744367	2621824	113711	2.065622e-4	33	0.7069392	1.688312	1.938153	1.277596	2.096291	1.085897	2.456063	DDD	TRUE	DDD_TRUE
-5.566385	2957	1121	0.369209	345.8815	10	10	-0.4822759	300	0.6980595	905.8216	2.346154	6	101	98	51	0.6086957	-1.142829	5.37192	9.294858	593	284	0.834848	162.5017	6.756958	16.82223	9.856667	0.4813165	0.4545367	20	15	92	182	0.6569099	64833	4.95932	182	18.05023	9.025114	8.368889	3.573356	0.06016743	337756779	2700718	116709	2.021789e-4	27	0.7071034	1.514752	1.622017	1.241001	1.786678	1.080778	2.016181	DDD	TRUE	DDD_TRUE
