gamma sackin colless colless_corr colless_quad beta blum crown_age tree_height pigot_rho number_of_lineages nltt_base phylogenetic_div avg_ladder max_ladder cherries double_cherries four_prong il_number pitchforks stairs laplace_spectrum_a laplace_spectrum_p laplace_spectrum_e laplace_spectrum_g min_laplace max_laplace min_adj max_adj imbalance_steps j_one b1 b2 area_per_pair average_leaf_depth i_stat ew_colless max_del_width max_depth avg_vert_depth max_width mw_over_md tot_path tot_internal_path rogers stairs2 tot_coph var_depth symmetry_nodes mpd psv vpd mntd j_stat rquartet wiener max_betweenness max_closeness max_closenessW diameter eigen_centrality eigen_centralityW mean_branch_length var_branch_length mean_branch_length_int mean_branch_length_ext var_branch_length_int var_branch_length_ext treeness root_imbalance model
-5.69344 3023 1247 0.02799039 55895 0.09244141 353.8562 10 10 0.6342617 300 0.6656647 1003.006 2.347826 3 98 9 21 104 52 0.6220736 -1.152805 4.693563 9.283098 575 0.0001681416 19.15672 0.005318614 9.039592 283 0.8166211 158.7635 6.812378 16.97447 10.07667 0.516619 0.4771282 24 16 9.095159 84 5.25 5448 2425 186 0.6356436 71286 6.68641 187 18.27082 9.135411 6.190425 3.975169 0.06090274 326218749 2681982 113407 0.0001942125 0.0002062887 30 0.2268588 0.6862533 1.677267 2.233707 1.364867 1.987585 1.449721 2.826033 0.4055116 0.75 DDD
-8.100047 3069 1211 0.02718233 100265 0.3397656 351.5202 10 10 -0.2767535 300 0.6046635 1186.01 2.212121 4 94 7 28 112 54 0.6454849 -1.06789 4.619737 9.276807 554 0.0000240585 19.00763 0.0001288891 9.299853 283 0.8043811 156.8794 6.288208 16.29287 10.23 0.493009 0.480908 30 16 9.248748 100 6.25 5540 2471 193 0.6421145 93448 5.602441 194 18.99103 9.495517 4.432276 5.110645 0.06330345 291514824 2701386 116857 0.0002084202 0.0002090194 27 0.2301416 0.7070427 1.983294 2.771886 1.407426 2.555322 1.431615 3.453636 0.3536336 0.94 DDD
-5.811592 2979 1165 0.02614981 57591 0.6916138 339.3846 10 10 -0.8260004 300 0.6837786 948.6643 2.166667 4 99 6 22 102 62 0.6120401 -1.194295 5.04662 9.289459 588 0.0002086782 19.81107 0.001925479 8.778428 285 0.8286826 163.3965 6.602051 16.64234 9.93 0.421934 0.4520291 24 14 8.948247 112 8 5360 2381 183 0.6710258 72156 4.4399 188 18.35692 9.178458 7.181376 3.749488 0.06118972 311699769 2730032 116747 0.0002016942 0.0002036052 27 0.2329265 0.6710239 1.586395 1.747957 1.296111 1.874744 1.14001 2.190276 0.4071421 0.7533333 DDD
-6.060675 3207 1405 0.03153689 87207 -0.1048291 356.7889 10 10 0.399646 300 0.6774928 967.5215 2.526316 6 97 10 17 106 55 0.6120401 -1.146073 4.215459 9.293789 582 0.0000257666 22.42801 0.00634679 10.32994 280 0.7697679 159.211 6.256729 17.50709 10.69 0.4958798 0.4722385 22 19 9.709516 76 4 5816 2609 183 0.6431684 86850 8.977157 184 18.50472 9.252359 7.74799 4.003476 0.06168239 347145933 2745233 118541 0.0001888931 0.0002019919 32 0.2523731 0.7048966 1.617929 1.918762 1.231544 2.001738 1.074214 2.467482 0.3793199 0.7233333 DDD
-5.768451 2945 1163 0.02610491 37777 0.2220037 352.2522 10 10 0.4466592 300 0.6607267 1017.82 2.714286 5 97 8 26 106 49 0.6354515 -1.199533 5.899239 9.278938 594 0.0000108587 19.91417 0.0008529288 9.189782 284 0.8382498 157.091 6.861877 16.8567 9.816667 0.5549287 0.4952874 22 15 8.834725 92 6.133333 5292 2347 190 0.622116 62266 4.952899 192 18.61275 9.306375 6.549755 4.0621 0.0620425 347066688 2734435 116885 0.0001994813 0.0002025528 28 0.2396824 0.7066996 1.70204 2.223431 1.370822 2.03105 1.488253 2.74318 0.4013529 0.7333333 DDD
-3.792146 3290 1578 0.03542008 151520 0.1167322 351.0066 10 10 -0.7338342 300 0.7123348 862.9957 2.25 6 98 8 22 104 54 0.6354515 -0.7333088 4.88516 9.314959 13 0.0001310963 20.15801 0.0001584118 9.317121 281 0.7503482 159.6694 5.749199 16.62832 10.96667 0.5002677 0.4760607 16 18 9.986644 76 4.222222 5982 2692 190 0.6385429 118965 7.911929 191 17.12109 8.560546 8.766212 3.219052 0.0570703 236013018 2559726 114811 0.0002018978 0.0002154678 29 0.2315156 0.5675591 1.443137 1.661868 1.275631 1.609526 1.429187 1.842808 0.4404864 0.9566667 DDD
-4.401602 3115 1313 0.02947184 81677 0.2720459 344.716 10 10 -0.9207881 300 0.673691 978.9271 2.466667 5 105 15 13 90 48 0.5852843 -1.341683 6.561713 9.285832 588 0.0000578884 19.43876 0.0009481352 8.633921 284 0.7925026 165.7059 6.031128 17.01501 10.38333 0.4521868 0.4242436 22 15 9.402337 92 6.133333 5632 2517 175 0.6726813 84131 5.314103 176 18.56136 9.28068 6.372408 3.680784 0.0618712 339918468 2748552 114215 0.0001944769 0.0002043137 29 0.255455 0.6368239 1.637002 2.17622 1.432247 1.840392 1.67426 2.598811 0.4359972 0.7133333 DDD
-5.440539 2986 1190 0.02671096 37390 -0.1077734 360.7695 10 10 0.6342617 300 0.6888958 933.3127 2.607143 4 95 7 27 110 48 0.6354515 -1.208396 5.342155 9.282825 588 0.0002206532 18.52339 0.0000310491 8.478381 283 0.82674 154.4524 6.809906 17.13958 9.953333 0.5553963 0.4995414 18 16 8.971619 88 5.5 5374 2388 190 0.6181777 62052 5.375741 190 18.32332 9.161662 8.866405 3.614943 0.06107774 356555556 2733217 116857 0.0001950458 0.0001990428 31 0.2271039 0.6972408 1.560724 1.888774 1.31232 1.807471 1.711366 1.948727 0.4190142 0.7066667 DDD
-5.539791 3262 1614 0.03622814 106754 -0.1382428 355.6162 10 10 -0.7312339 300 0.6666046 1000.186 2.478261 4 103 13 20 94 45 0.6020067 -1.257346 5.162696 9.302367 586 0.0000540629 19.40833 0.001044819 8.837949 279 0.756789 161.9006 6.028189 17.43915 10.87333 0.5193548 0.4566204 22 20 9.893155 76 3.8 5926 2664 180 0.6417551 96596 9.274872 180 18.61905 9.309526 6.362692 3.924653 0.06206351 248757036 2746146 109017 0.0001879346 0.0002042622 32 0.2498486 0.6959084 1.672552 2.198783 1.380833 1.962326 1.825748 2.40761 0.4114117 0.8233333 DDD
-4.909911 2928 1082 0.02428677 50418 0.8697461 336.4547 10 10 0.4466592 300 0.692654 922.038 2.411765 3 108 16 13 84 47 0.541806 -1.297037 6.063606 9.288076 593 0.0003260883 16.98032 0.0004533378 7.953606 283 0.8431167 169.0619 6.827179 16.46114 9.76 0.392353 0.3880408 22 16 8.777963 98 6.125 5258 2330 162 0.705044 68595 4.564281 167 18.40015 9.200075 7.871798 3.471162 0.06133383 346166118 2753764 109665 0.0002009646 0.0001991568 28 0.243267 0.7069976 1.54187 1.774648 1.346858 1.735581 1.472386 2.005271 0.4353005 0.6766667 DDD
-3.971895 3035 1203 0.02700276 40209 -0.1077677 359.5986 10 10 0.3575913 300 0.6968178 909.5465 2.357143 4 96 14 21 108 48 0.6053512 -1.503783 6.852474 9.30749 588 0.0000317777 21.59355 0.001325529 9.972601 283 0.8133923 157.7654 6.635529 17.40448 10.11667 0.5084188 0.4678991 20 16 9.135225 88 5.5 5472 2437 181 0.6437786 63437 6.183668 184 18.84459 9.422294 6.970179 3.460042 0.0628153 365843376 2840991 118975 0.000190949 0.0001973483 31 0.2205402 0.6852128 1.520981 1.949494 1.310538 1.730021 1.634226 2.181192 0.4293791 0.6966667 DDD
-6.621717 3025 1249 0.02803529 63883 0.2219964 353.1392 10 10 0.4466592 300 0.6511472 1046.558 2.5 4 96 12 24 108 46 0.6287625 -1.098042 4.365556 9.290529 565 0.0002360821 24.13014 0.01078614 11.15353 283 0.8160812 157.7941 6.746613 16.80974 10.08333 0.5169336 0.4743189 24 16 9.101836 88 5.5 5452 2427 188 0.6385483 75279 6.36427 188 18.62969 9.314843 7.097083 4.369034 0.06209896 302084724 2720231 112857 0.0001981768 0.0002039635 28 0.240958 0.7069194 1.750098 2.284415 1.312762 2.184517 1.304518 2.885423 0.3737997 0.8 DDD
-4.064003 3121 1361 0.03054926 88593 0.1704663 350.3407 10 10 -0.2337926 300 0.6658317 1002.505 2.333333 5 101 8 17 98 51 0.6153846 -1.355892 5.856761 9.295985 581 0.0000410883 26.2837 0.0003233273 12.31362 281 0.790979 161.1523 6.571724 16.90094 10.40333 0.4851907 0.4580772 18 18 9.422371 76 4.222222 5644 2523 184 0.6502983 87586 7.498986 187 18.98609 9.493043 6.040211 3.744936 0.06328696 285369027 2810601 105367 0.0001919017 0.0002008055 29 0.2357226 0.7071051 1.67643 2.466145 1.479076 1.872468 1.960015 2.89976 0.4396633 0.79 DDD
-5.816782 2911 1043 0.02341137 27303 0.2646851 350.7967 10 10 -0.4623142 300 0.6826684 951.9947 2.521739 4 100 7 20 100 50 0.6220736 -1.274355 6.010945 9.281573 582 0.0002058501 19.99528 0.0002670239 9.598503 284 0.8480404 159.3468 7.007385 16.86281 9.703333 0.5058544 0.4681532 24 15 8.721202 94 6.266667 5224 2313 186 0.6413815 57046 5.038785 187 18.30366 9.15183 7.313295 3.710531 0.0610122 390914967 2718480 119015 0.0001979022 0.0002019807 30 0.2126505 0.6766459 1.591964 1.783109 1.326896 1.855265 1.358668 2.071088 0.4153543 0.6433333 DDD
-6.167144 3254 1496 0.03357949 113682 -0.08364368 355.152 10 10 -0.7515772 300 0.6701674 989.4977 2.444444 4 101 17 22 98 42 0.5919732 -1.190291 5.572963 9.285388 9 0.0002273205 23.71959 0.006310946 11.00773 281 0.7586495 160.971 6.285057 17.23117 10.84667 0.5021892 0.4472514 18 18 9.866444 78 4.333333 5910 2656 177 0.6538257 100064 8.68544 180 18.21874 9.10937 6.575633 3.986058 0.06072914 277497579 2680743 114407 0.0001942125 0.0002080137 29 0.2593625 0.7070886 1.654678 2.137141 1.314057 1.993029 1.610733 2.436676 0.3957452 0.8 DDD
-5.527686 3210 1478 0.03317546 95492 -0.003985596 354.0973 10 10 -0.4016368 300 0.6603305 1019.008 2.56 5 96 9 21 108 55 0.6153846 -1.290447 5.168279 9.283703 568 0.0000798411 20.25009 0.00143313 8.807024 281 0.7690485 158.738 6.418037 17.34243 10.7 0.4926595 0.4756141 18 18 9.719533 72 4 5822 2612 184 0.6458141 90991 8.939799 187 18.64147 9.320733 5.523754 3.947597 0.06213822 268658532 2738874 111861 0.0001886792 0.0002059668 30 0.2375198 0.7070548 1.704027 2.150265 1.432446 1.973798 1.774343 2.384334 0.4189061 0.8166667 DDD
-4.308135 2982 1090 0.02446634 31858 0.1806407 344.9978 10 10 -0.6207298 300 0.6893493 931.9522 2.375 4 111 16 13 78 41 0.5551839 -1.415882 6.14446 9.303537 590 0.0000830872 19.94667 0.002349034 9.663656 284 0.827849 167.7218 6.485291 17.23616 9.94 0.4507196 0.4010329 22 15 8.958264 104 6.933333 5366 2384 166 0.6829307 59288 4.391037 169 18.81344 9.406718 7.392805 3.404622 0.06271145 381796275 2821959 119137 0.0001935359 0.0001983179 29 0.2150235 0.7065517 1.558449 1.836934 1.413621 1.702311 1.536834 2.0995 0.4520178 0.6666667 DDD
-4.233688 3252 1414 0.03173891 49026 -0.436803 367.8899 10 10 -0.4623142 300 0.6977949 906.6153 2.384615 6 98 8 21 104 51 0.6220736 -1.287158 5.672753 9.29747 6 0.0001127672 19.52053 0.001996085 9.303725 282 0.7591161 157.1097 6.063217 18.6594 10.84 0.536606 0.4864786 18 17 9.859766 80 4.705882 5906 2654 186 0.6253893 67737 7.646555 189 18.17265 9.086326 8.634839 3.383324 0.0605755 416689689 2722204 109541 0.0001695203 0.000196355 32 0.2034781 0.6499689 1.516079 2.097214 1.339318 1.691662 1.874652 2.263229 0.4402272 0.5066667 DDD
-7.360579 2979 1177 0.02641916 46937 0.08728882 354.0798 10 10 -0.4519461 300 0.6598003 1020.599 2.6 5 100 8 21 100 47 0.6153846 -1.133345 5.018567 9.285764 588 0.000029884 17.28762 0.008690266 7.644979 283 0.8286826 158.4123 6.878876 16.87989 9.93 0.517932 0.468882 20 16 8.948247 92 5.75 5360 2381 184 0.6387796 66829 6.025184 186 18.411 9.205501 6.304577 4.261459 0.06137001 329037192 2696574 114711 0.0001982161 0.000207701 30 0.2251206 0.6927 1.706687 2.018986 1.279799 2.13073 1.360265 2.318015 0.3736827 0.7633333 DDD
-5.820724 2982 1212 0.02720478 40702 0.2455469 350.7643 10 10 0.4999584 300 0.6642794 1007.162 2.826087 5 96 8 19 108 55 0.6354515 -1.316256 5.645536 9.289872 583 0.0001233317 21.43277 0.0006374907 9.772651 282 0.827849 158.0963 7.063889 17.03897 9.94 0.5206969 0.4886104 26 17 8.958264 86 5.058824 5366 2384 190 0.6293311 63710 6.979666 192 18.85706 9.428531 6.561252 4.07082 0.06285688 374519220 2784660 110759 0.0001924928 0.0002014131 29 0.2231976 0.6563391 1.684217 2.072878 1.330667 2.03541 1.418106 2.481874 0.3937191 0.6433333 DDD
-6.732817 3124 1290 0.02895558 53326 -0.02827637 352.7981 10 10 -0.5884938 300 0.657345 1027.965 2.233333 3 101 8 26 98 49 0.6220736 -0.9568399 3.337974 9.299939 584 0.0000131867 23.08741 0.001371416 10.18161 283 0.7902195 160.7119 6.093353 17.70734 10.41333 0.5131646 0.4695387 20 16 9.432387 82 5.125 5650 2526 186 0.6419291 69951 6.290123 188 18.43699 9.218496 8.507352 4.226481 0.06145664 355302903 2696817 117467 0.0001854943 0.0002014751 29 0.2040804 0.7071059 1.719005 2.197072 1.322124 2.113241 1.574359 2.510039 0.3832746 0.7166667 DDD
-5.331296 3018 1216 0.02729456 42330 0.2746537 350.0871 10 10 -0.2056056 300 0.6895511 931.3468 2.482759 4 94 6 26 112 58 0.6521739 -1.218874 5.270353 9.289873 585 0.0001667705 19.29951 0.004328712 8.603307 281 0.817974 157.18 6.835632 17.24348 10.06 0.5187381 0.5029486 20 18 9.078464 86 4.777778 5438 2420 195 0.6254191 64506 6.926154 197 18.25622 9.128111 8.25591 3.747669 0.06085407 409173123 2722358 106991 0.0001845359 0.0001974031 33 0.244014 0.7019938 1.557436 1.907838 1.238914 1.873835 1.230446 2.38552 0.3964113 0.5166667 DDD
-3.757068 3292 1456 0.03268165 149274 0.1424951 344.9778 10 10 -0.4623142 300 0.6906954 927.9138 2.375 4 109 14 13 82 46 0.5819398 -1.345952 5.500871 9.309649 3 0.0000739297 17.35187 0.0000005422 8.544106 282 0.7498923 167.4324 5.016617 16.69177 10.97333 0.440351 0.4110415 22 17 9.993322 96 5.647059 5986 2694 174 0.6776002 117841 6.032731 175 17.7254 8.862701 5.506133 3.319087 0.05908467 303313311 2629189 113929 0.0001987281 0.0002131422 28 0.2251857 0.7071047 1.551695 1.946523 1.443124 1.659543 1.770667 2.104295 0.4634599 0.99 DDD
-5.61268 3089 1367 0.03068394 61289 0.08064106 353.0079 10 10 0.3195481 300 0.6748939 975.3183 2.413793 7 98 9 25 104 50 0.6153846 -1.258278 5.485747 9.289594 589 0.0001886608 17.38052 0.0000953178 8.140196 280 0.7991731 158.2526 6.770733 17.29567 10.29667 0.5129381 0.4766252 22 19 9.315526 80 4.210526 5580 2491 184 0.6375339 73950 8.075574 187 18.70824 9.354119 7.091491 3.898644 0.06236079 330693942 2777067 113141 0.0001886437 0.0001994893 33 0.2463085 0.6865204 1.630967 1.971594 1.310476 1.949322 1.386824 2.354988 0.4004044 0.7333333 DDD
-6.756648 3230 1424 0.03196337 83436 -0.1048291 352.3492 10 10 0.4999584 300 0.6759936 972.0192 2.470588 4 105 10 15 90 51 0.5852843 -1.130817 4.634822 9.282449 563 0.0001643251 18.56287 0.0009645261 8.694546 280 0.7642866 164.1313 6.415478 17.74502 10.76667 0.4713147 0.4400338 20 19 9.786311 66 3.473684 5862 2632 175 0.6606502 84953 9.12932 177 17.86719 8.933595 6.885165 3.965841 0.0595573 312845049 2628162 112127 0.0001823819 0.0002108844 32 0.2299294 0.7070996 1.62545 1.960064 1.26558 1.982921 1.570498 2.096295 0.3879995 0.8166667 DDD
-5.759817 3162 1310 0.0294045 57404 0.158689 342.8415 10 10 0.399646 300 0.6620118 1013.965 2.428571 3 108 10 14 84 51 0.5919732 -1.313545 5.853003 9.291322 553 0.0000585571 18.87904 0.01563108 8.589737 280 0.7807228 167.0531 6.582417 17.87059 10.54 0.4488106 0.4272369 30 19 9.559265 82 4.315789 5726 2564 177 0.6698429 71971 9.299398 179 18.61781 9.308903 6.028639 3.930379 0.06205936 412546866 2737656 106991 0.0001749781 0.0002006329 34 0.2139695 0.7070627 1.695593 2.033388 1.424187 1.965189 1.520421 2.403384 0.4185628 0.51 DDD
-5.446087 3174 1426 0.03200826 118332 0.149856 351.2395 10 10 -0.8155781 300 0.6537551 1038.735 2.7 5 98 9 18 104 54 0.6220736 -1.244146 5.193623 9.290807 589 0.0000129971 22.74836 0.0001444917 10.53861 281 0.7777711 159.1619 5.926399 16.59237 10.58 0.5013985 0.4744665 26 18 9.599332 90 5 5750 2576 186 0.6405447 102429 7.194247 188 18.7945 9.397248 5.640457 3.975956 0.06264832 273550221 2754492 114565 0.0002028809 0.0002050666 29 0.2464249 0.6886249 1.737015 2.288211 1.484367 1.987978 1.796556 2.65742 0.4258463 0.9466667 DDD
-4.495706 3453 1761 0.03952773 169911 -0.2594067 359.9886 10 10 0.4466592 300 0.7016135 895.1595 2.285714 4 100 10 16 100 51 0.6053512 -1.149664 4.410689 9.309264 7 0.0000678195 18.10498 0.00159144 8.082951 278 0.7149278 159.5192 5.577647 17.30856 11.51 0.5184772 0.4707671 22 21 10.53088 74 3.52381 6308 2855 181 0.6374874 128079 10.98652 183 17.53283 8.766416 7.030177 3.461302 0.05844277 249601641 2614294 116579 0.0001927897 0.0002138358 36 0.2536792 0.6422519 1.496922 1.736807 1.261625 1.730651 1.400476 1.966706 0.4199968 0.9766667 DDD
-6.31283 3497 1791 0.04020112 146563 -0.3109326 363.5794 10 10 -0.7286165 300 0.6566272 1030.119 2.481481 6 93 6 25 114 57 0.6488294 -1.155008 4.659424 9.291142 591 0.0000307665 19.31913 0.003734344 8.7556 279 0.7059324 155.745 6.017736 18.12346 11.65667 0.541801 0.5099715 18 20 10.6778 58 2.9 6396 2899 194 0.6183207 116383 14.09243 196 18.52415 9.262075 6.529301 4.17909 0.06174716 308273073 2711161 109961 0.000174703 0.0002047506 32 0.2256253 0.7054879 1.722606 2.150147 1.353205 2.089545 1.388082 2.643211 0.3914646 0.7166667 DDD
-4.786933 2972 1188 0.02666607 47306 0.5223145 343.1554 10 10 0.3195481 300 0.6675681 997.2956 2.384615 4 101 14 22 98 49 0.5919732 -1.23612 5.612772 9.289206 585 0.0001998856 19.00992 0.0001811783 8.64807 281 0.8306345 163.6241 7.036697 16.82484 9.906667 0.4706573 0.4444931 22 18 8.924875 96 5.333333 5346 2374 177 0.6643493 67017 7.402631 178 18.48573 9.242867 5.853205 3.678519 0.06161911 341864247 2723963 109059 0.0001966955 0.0002056404 29 0.2450733 0.7069744 1.667718 2.092654 1.495026 1.839259 1.931206 2.200775 0.4467259 0.7033333 DDD
-5.192409 3823 2179 0.04891024 307057 -0.2962109 363.9839 10 10 0.7233296 300 0.7011793 896.4622 2.655172 5 91 6 27 118 56 0.6555184 -1.123136 4.8809 9.306944 4 0.000061817 17.38038 0.0003689991 7.720395 280 0.6457352 153.6468 5.301071 16.7256 12.74333 0.5659663 0.524409 18 19 11.76628 84 4.421053 7048 3225 196 0.607058 196467 13.14795 197 17.48718 8.743589 6.686226 3.575795 0.05829059 171190323 2605322 108351 0.0001997603 0.0002148068 32 0.2510432 0.6271749 1.499101 1.74578 1.208365 1.787898 1.496016 1.831785 0.4016822 0.9166667 DDD
-6.002534 2894 940 0.02109941 19364 0.34271 346.0095 10 10 -0.2337926 300 0.6879797 936.0608 2.55 4 104 12 19 92 46 0.5986622 -1.236014 5.601502 9.295331 590 0.0003251257 18.20017 0.002974193 8.054531 283 0.853022 163.0234 7.053009 16.92611 9.646667 0.4676476 0.436845 32 16 8.664441 102 6.375 5190 2296 179 0.6655831 53085 4.911527 182 18.5237 9.26185 7.832476 3.643997 0.06174567 412594455 2767515 114559 0.0001961169 0.0001995953 30 0.2077254 0.6910881 1.565319 1.657788 1.306917 1.821999 1.240156 1.945519 0.416064 0.5766667 DDD
-5.575761 3426 1642 0.03685664 131326 -0.2594067 357.8397 10 10 0.6342617 300 0.6600644 1019.807 2.421053 5 105 13 15 90 45 0.5953177 -1.214132 5.065541 9.286271 28 0.0000047622 18.69062 0.0000016675 8.573274 281 0.7205621 162.8737 5.968018 17.98827 11.42 0.4993644 0.4474163 20 18 10.44073 80 4.444444 6254 2828 178 0.6474931 108800 10.59224 179 17.94426 8.972128 5.060472 3.926341 0.05981419 314896158 2613315 112565 0.0001759944 0.000214763 31 0.2059662 0.6649107 1.705362 2.188216 1.445824 1.963171 1.951951 2.296397 0.4224874 0.91 DDD
-6.253915 3650 1972 0.04426388 188594 -0.5367264 372.1644 10 10 0.2848174 300 0.6443632 1066.91 2.4 4 98 6 23 104 50 0.6354515 -1.072087 4.81005 9.29226 5 0.0001370792 20.52046 0.002087316 9.513079 277 0.6763413 155.9016 5.741319 18.20972 12.16667 0.5623543 0.4977095 12 22 11.18865 56 2.545455 6702 3052 190 0.6130533 137322 14.4136 190 18.10544 9.05272 5.575191 4.502193 0.06035146 218286966 2613970 115855 0.0001808645 0.0002147303 36 0.2586109 0.7019522 1.784131 2.713324 1.314032 2.251096 1.617103 3.372248 0.3670238 0.8933333 DDD
-4.80744 3225 1451 0.03256941 88769 -0.1693285 359.8221 10 10 0.3195481 300 0.6733282 980.0154 2.518519 5 97 12 22 106 46 0.6086957 -1.226359 4.898735 9.29011 588 0.0001712788 18.65668 0.01098936 8.951855 281 0.7654715 157.6666 6.588997 17.59266 10.75 0.5260504 0.4750332 16 18 9.769616 66 3.666667 5852 2627 182 0.6373663 87622 9.840301 185 18.62312 9.311559 6.932157 3.817806 0.06207706 305551341 2758978 111077 0.0001823154 0.0002014137 32 0.2309562 0.7065681 1.638822 2.162711 1.366928 1.908903 1.425212 2.755644 0.4156512 0.8066667 DDD
-3.492857 3691 2047 0.04594734 244789 -0.1812898 356.7747 10 10 -0.8557276 300 0.6959699 912.0904 2.384615 5 98 13 21 104 52 0.5953177 -1.003701 3.664726 9.300619 19 0.0001919705 18.90258 0.00114263 9.12521 277 0.6688284 160.4446 4.974456 17.23101 12.30333 0.5136334 0.4699177 20 22 11.32554 68 3.090909 6784 3093 178 0.6435073 165399 14.61337 179 17.25471 8.627355 6.909049 3.34832 0.0575157 190195968 2554241 111209 0.0001885014 0.000216495 31 0.2403347 0.7033113 1.525235 2.026508 1.37531 1.67416 1.557744 2.454258 0.449344 0.94 DDD
-6.279737 3818 2118 0.04754102 231880 -0.531016 371.2981 10 10 0.7233296 300 0.6729527 981.1419 2.473684 4 99 8 16 102 49 0.6220736 -1.025429 4.799429 9.296986 582 0.0000140946 19.57278 0.0008323132 8.854398 277 0.6465808 157.231 5.207379 18.36834 12.72667 0.5359459 0.4832986 12 22 11.74958 66 3 7038 3220 186 0.6253673 158881 14.50698 189 17.68494 8.84247 6.527003 3.948674 0.0589498 258630906 2589993 113279 0.0001740038 0.0002144642 35 0.2487932 0.7061088 1.640705 1.981505 1.304835 1.974337 1.528377 2.214114 0.3963146 0.9466667 DDD
-4.726855 3097 1283 0.02879846 81795 0.1984375 349.8099 10 10 -0.2927217 300 0.6884168 934.7496 2.321429 4 97 4 25 106 57 0.6354515 -1.398231 5.754968 9.292306 1 0.0000247272 18.95131 0.000971042 8.966433 281 0.7971087 158.907 6.654762 16.89197 10.32333 0.4870943 0.4799541 20 18 9.342237 88 4.888889 5596 2499 190 0.6433646 84199 7.390089 193 18.50612 9.253062 6.471745 3.417387 0.06168708 292283901 2765149 116519 0.0001973944 0.0002035516 31 0.2309669 0.6262263 1.563126 1.842407 1.416582 1.708694 1.639414 2.00754 0.4516092 0.8666667 DDD
-7.924774 3306 1634 0.03667707 103914 -0.4250256 369.8773 10 10 -0.7312339 300 0.6351696 1094.491 3 6 96 11 18 108 47 0.6187291 -0.9982416 4.283905 9.273859 11 0.0000200537 20.15411 0.002822538 9.27211 280 0.7467168 154.8665 5.976452 17.79679 11.02 0.5825988 0.5001155 22 19 10.04007 78 4.105263 6014 2708 185 0.6096291 95154 9.036388 187 17.78035 8.890175 5.711425 4.639168 0.05926783 294566118 2539100 114779 0.000185701 0.0002219982 33 0.2594235 0.6669469 1.830253 2.465494 1.337638 2.319584 1.577968 2.873225 0.3642021 0.7533333 DDD
-5.715034 3162 1368 0.03070638 94718 0.2543799 345.974 10 10 -0.06738906 300 0.6753871 973.8388 2.181818 3 102 10 22 96 50 0.6053512 -1.147178 5.31386 9.289018 589 0.0000137312 18.49092 0.0005734032 8.390483 282 0.7807228 163.0601 6.302551 17.03862 10.54 0.4619734 0.4449501 20 17 9.559265 82 4.823529 5726 2564 181 0.6614244 90628 7.700736 183 18.19602 9.098008 7.306735 3.831339 0.06065339 323661948 2686062 118379 0.0001942125 0.0002050519 30 0.2558479 0.6640143 1.628493 2.040735 1.339389 1.915669 1.34999 2.567637 0.4098604 0.7166667 DDD
